,venue_name,id,created_at,text
2057,Pia Bouman School for Ballet and Creative Movement,4bae077c70c603bb9fda95b4,2010-03-27T13:26:20.000Z,Parking is tricky so arrive early. And bring coffee.
2058,Pia Bouman School for Ballet and Creative Movement,4f00029e8231bcb7040c0153,2012-01-01T06:52:14.000Z,Come to the legendary promise NYE parties
2063,Aiyoku a Cardio Lounge,4d67b68da88a6ea86887e672,2011-02-25T14:02:53.000Z,One of the few places in the city offering powerplate training come in and try it out
2064,Lindy Hop Revolution,54dae8f3498ec4e1250828a0,2015-02-11T05:30:27.000Z,LHR has a new location in Liberty Village. Both Natalia and Luis are super-awesome and teach great technique.
2065,Crossfit Gyms,4bce63f670c603bbd09b98b4,2010-04-21T02:33:26.000Z,Ask for a fran or grace. You won't be disappointed.
2066,RedGate BodyWorks,4ea5ac6d8231f6dc6b60b598,2011-10-24T18:20:29.000Z,Get yourself set up with personal training or a full body Thai massage here. Amazing space and competitive low rates!
2076,Green Lavender Eco Store and Yoga Studio,4e088e39091afe7702003e5b,2011-06-27T14:05:45.000Z,Show your Live Green Toronto Membership Card to receive 10% any product or yoga class package!  Details: bit.ly/LGTOgreenlavender
2077,Creative Childrens Dance Centre,4b4bb10370c603bb4d1f90b4,2010-01-11T23:15:15.000Z,Great dance studio and classes for children.
2078,LA Fitness,5a77bbc64acb1923acb053f2,2018-02-05T02:04:54.000Z,Nice gym !
2079,System Fitness,501450a7e4b07ac9f1e9b18f,2012-07-28T20:50:47.000Z,Hammer strengths here are the best variety I have seen in the GTA the thing I miss most about not living in the area is regular workouts at System Fitness
2080,System Fitness,4ed65b91775ba3c0651b55a1,2011-11-30T16:36:33.000Z,"Thanks to Dr. Brad Butler for deep, intense, ART massage on my achilles. Great job!"
2081,System Fitness,4b5fce0a70c603bb63e990b4,2010-01-27T05:24:26.000Z,I work out at this gym and usually go to System Reload for a Smoothie afterwards!
2082,System Fitness,4c49e25ab5eec9b604105ba5,2010-07-23T18:41:30.000Z,Great place to work with all kinds of contract flexibility!
2083,System Fitness,4e76460bb61c22c6388d34cc,2011-09-18T19:27:07.000Z,Try the Kettlebell class!
2084,System Fitness,529a1e6711d2702eefa4a130,2013-11-30T17:20:39.000Z,Poor customer service. Lindsay at the front was especially attitudinal. Apparently unable to cancel memberships on a weekend...?
2085,Ironkore Performance Training,4d45b3a9befe236a26c201e3,2011-01-30T18:53:29.000Z,"Fabulous gym focused on core training using kettle bells, weights, and your own body. Great staff. Very friendly, welcoming atmosphere for all ages, shapes and sizes."
2089,Rpm Spinning and Gravity Studios,4b835ef470c603bb5fde92b4,2010-02-23T04:52:04.000Z,"Louis is crazy, but in a really good way. He'll give you the best workout of your life. He won't let up until you're 100 percent spent. Kelly is also a really solid instructor."
2090,Body Buster Fitness High Park Junction Bootcamp,53fe5fd6498ed80b884a1074,2014-08-27T22:46:46.000Z,Working out with Body Buster is awesome! Join today. Toronto high park Bootcamp
2112,Parkside Drive,4c45d73cf05e9521cc84e4b3,2010-07-20T17:05:00.000Z,"good place to stay out there enjoy the sun shine, bring water or any kind of drink, will be helpful, also sun glass..."
2113,Snap Fitness,4f039bbe02d5cce0cf046787,2012-01-04T00:22:22.000Z,"Mini screens on individual elliptical machines and good vibes all around. Never too busy, either. Score."
2114,Snap Fitness,4bbe59a870c603bb892f97b4,2010-04-08T22:33:12.000Z,Best place around to work out
2121,Etobicoke Fitness Boot Camp Body Buster Fitness,54187fd3498e09fe4ba60b2c,2014-09-16T18:22:11.000Z,http://www.bodybusterfitness.com/etobicoke-boot-camp
2122,T dot Tumblers,4d40a655c1d4721e8d6912c7,2011-01-26T22:55:17.000Z,"Its cold by the door in the winter, bring a jacket."
2128,Retrofit Bodyworks Pilates,566d9327498e92f17bdfd480,2015-12-13T15:47:51.000Z,"There's iPad sign-in in downstairs studio, so even though reception isn't downstairs, you can sign yourself in w/o going upstairs. iPad is mounted on the pillar in the main practice room."
2129,Retrofit Bodyworks Pilates,566d925c498e92f17bde971d,2015-12-13T15:44:28.000Z,"Retrofit has 2 separate, unconnected units in a multi-purpose building. Reception is upstairs only even though sign says it is ground level. Go upstairs if it's your 1st time."
2130,Retrofit Bodyworks Pilates,567193cf498ee5e6d115f461,2015-12-16T16:39:43.000Z,Kirsten Boorman's #restorative #pilates class is awesome. I feel amazing. Packed class at 1030am on a Wed.
2131,Retrofit Bodyworks Pilates,5676ca65498ea39aae39c2d0,2015-12-20T15:33:57.000Z,#restorative #pilates w/ Julia is much more chill than Kirsten's. Both are great. Julia's feels like #yoga ❤️.
2132,Swansea School of Dance,4b7cbdf270c603bbe17e92b4,2010-02-18T04:11:30.000Z,Awesome aerial silks classes.
2145,Generate Fitness,5b7b3cdf2632ec002cdc040a,2018-08-20T22:12:47.000Z,Excellent tai chi instructor on Saturday mornings!
2148,Spynga Inc,4bc0871070c603bbd25d97b4,2010-04-10T14:11:28.000Z,Take a spinning class with Joanna if you like fun rock/pop/oldschool music. She really knows how to pick a song that can keep you cycling and singing along!
2149,Spynga Inc,4c1e1a7db306c928157e66b7,2010-06-20T13:41:17.000Z,"Check out Tiffany's Sunday morning yoga class, it's amazing!"
2150,Spynga Inc,4ba6d2b870c603bb9b3b95b4,2010-03-22T02:15:20.000Z,do Spynga: cycling and yoga
2152,Kid Koach Inc,540972de498ea26b27d6dad8,2014-09-05T08:22:54.000Z,"Contact us at (888) 866-1438 in Toronto, ON, for children's fitness and children's exercises to get your kids moving."
2162,Fairbank Sr. P.S. Gymnasium North,4b68d33370c603bbc46291b4,2010-02-03T01:36:51.000Z,TCSSC basketball: enter at the North door by the parkinglot. It looks like a delivery door.
2163,Fairbank Sr. P.S. Gymnasium North,4b7bfdd970c603bbd87292b4,2010-02-17T14:31:53.000Z,Fms :D
2164,Bravo's Party Dance & Fitness Studio,534a004a11d21c8aa774b32b,2014-04-13T03:11:06.000Z,"Great Zumba Studio with classes everyday, friendly and colorful place!"
2169,Fit Theorem,5a354e35c21cb16b06edef14,2017-12-16T16:47:49.000Z,"I've been going to ILKB since they open in October and I LOVE IT. The classes are so engaging, the trainers are fantastic and are always there to help motivate you to keep pushing..."
2170,Fit Theorem,5be879a3e55d8b0039725bdc,2018-11-11T18:49:07.000Z,"I had so much fun during the work out.I was impressed with the bathroom, it had everything a girl needed 😂. Needless to say I loved it so much I actually signed up for a membership!"
2171,Fit Theorem,5beaf359b6b04b002c5bbb8b,2018-11-13T15:52:57.000Z,"Signing up at Kickboxing - Toronto West was one of the best decisions I've made. It's an excellent workout led by motivating, funny and friendly staff. I always look forward to attending a class."
2172,Fit Theorem,5c9f9d961acf11002cc84885,2019-03-30T16:47:18.000Z,iLoveKickboxing is changing my life. The staff are so awesome and motivating ! I love the feeling after a good class. I always come back! It’s honestly one of the best hours of my day. I love it!
2173,Fit Theorem,5bdd890cb6b04b002c2687eb,2018-11-03T11:39:56.000Z,"Very friendly amazing staff. I love the workout routine which is a combination of stretching, calisthenics, and martial arts. The instructors are very knowledgeable and they motivate you every time!"
2174,Fit Theorem,5ae29dbb31ac6c003999be42,2018-04-27T03:49:15.000Z,I've been going to ilovekickboxing Toronto West location for a couple months now and I absolutely love it!  The staff is friendly and patient and makes you feel at home.  Its a great energetic workout
2175,Fit Theorem,5a5780d1f62f2b50e1cc6d2f,2018-01-11T15:20:49.000Z,"I've been going to ILKB for over a month now. I have to say that when I'm there, is the best part of my day! What can I say about the instructors? THE BEST! they make me feel happy and motivated."
2176,Fit Theorem,5a34311ae7a23755e3b30ad7,2017-12-15T20:31:22.000Z,Love this place!staff is amazing and they make sure you push to reach your goal while having fun. Everyone there is so welcoming .I travel 2 hours just to come here and would go anywhere else :)
2177,Fit Theorem,5c64cf58112c6c002cca4c3f,2019-02-14T02:15:52.000Z,"Been going to the classes for little over 3 weeks now and I am loving every minute of it. Instructors are amazing ,very motivating and high energy all their workouts. Overall very friendly atmosphere!"
2178,Fit Theorem,5c6f84a0112c6c002caa9a5a,2019-02-22T05:12:00.000Z,I have been going to classes at ilovekickboxing for about four weeks now and I cannot get enough. The facility has a great atmosphere. The staff are friendly and encouraging. Classes are so much fun!
2200,The Monkey Vault,531fc787498e5f40eddfd1e7,2014-03-12T02:33:43.000Z,This was super fun. The instruction was great. It's more mental than physical & the the feeling of chaining movements together is very addictive. All the participants are very supportive.
2201,The Monkey Vault,550dd607498eed67fca600aa,2015-03-21T20:35:19.000Z,"Great atmosphere , owner Dan is very good to the kids and adults .. Cash is always good to have to pay .."
2202,The Motion Room,5297411c498e5adeb0813bef,2013-11-28T13:11:56.000Z,Ur 2013  #tmrambassador will be posting tips on Facebook! Like the page to read on http://on.fb.me/motionroom @TheMotionRoom
2203,The Motion Room,508edc50e4b006ec3f2a50f2,2012-10-29T19:43:12.000Z,A great place for a boot camp workout.
2207,RPM Spin & Gravity Studio,51071e3de4b0e2a67a3dd60c,2013-01-29T00:56:29.000Z,Join one of the many weeks-long programs. Great instructors and progressive workouts mean awesome results.
